"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"1","Adams","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2","Adams","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"3","Adams","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%","Adams","Commercial Improved","Countywide",0.85,0.95,1.05,13.46,15.3,1.02,0,26
"df_sp","Adams","Residential Vacant","Countywide",0.74,0.95,1.24,35.78,48.58,1.13,0,7
"2.5%1","Adams","Residential Improved","Countywide",0.92,0.94,0.95,14.48,19.01,1.03,0,707
"2.5%2","Adams","Residential Improved","Blue Creek",0.91,0.95,0.97,15.44,19.86,1.03,0,137
"2.5%3","Adams","Residential Improved","Hartford",0.88,0.93,0.97,15.68,20.76,1.03,0,122
"2.5%4","Adams","Residential Improved","Preble",0.82,0.91,1,16.51,23.38,1.02,0,30
"2.5%5","Adams","Residential Improved","Washington",0.9,0.92,0.96,15.24,18.8,1.03,0,206
"2.5%6","Adams","Residential Improved","Root",0.92,0.94,0.96,12.35,16.95,1.02,0,212
"df_sp1","Allen","Industrial Vacant","Countywide",0.84,0.9,0.99,15.83,25.26,1.38,0,12
"2.5%7","Allen","Industrial Improved","Countywide",0.82,0.9,0.93,15.67,27.59,1.3,0,23
"df_sp2","Allen","Commercial Vacant","Countywide",0.91,0.93,0.99,6.04,7.47,1.03,0,12
"2.5%8","Allen","Commercial Improved","Countywide",0.88,0.92,0.94,14.13,23.29,1.19,0,104
"df_sp3","Allen","Commercial Improved","Aboite",0.93,0.99,1.03,5.41,6.92,1.03,0,6
"2.5%9","Allen","Commercial Improved","Adams",0.84,0.92,0.94,11.96,20.47,1.1,0,42
"2.5%10","Allen","Commercial Improved","Perry",0.89,0.96,0.98,11.07,17.87,1.12,0,20
"2.5%11","Allen","Commercial Improved","Washington",0.83,0.9,0.97,17.5,27.08,1.17,0,30
"2.5%12","Allen","Residential Vacant","Countywide",0.69,0.89,0.93,35.36,57.42,1.79,0,68
"df_sp4","Allen","Residential Vacant","Aboite",0.77,0.95,0.99,22.88,46.18,2.17,0,13
"df_sp5","Allen","Residential Vacant","Adams",0.57,0.57,0.86,35.81,45.68,1.01,0,9
"df_sp6","Allen","Residential Vacant","Cedar Creek",0.69,0.98,1.01,18.06,33.82,1.08,0,14
"df_sp7","Allen","Residential Vacant","Eel River",0.03,0.71,0.88,59.19,89.6,2.02,0,15
"df_sp8","Allen","Residential Vacant","Perry",0.9,0.92,1.07,27.6,48.36,0.99,0,12
"11","Allen","Residential Vacant","St. Joseph",NA,NA,NA,NA,NA,NA,NA,2
"2.5%13","Allen","Residential Improved","Countywide",0.99,0.99,0.99,15.48,49.26,1.05,0,6142
"2.5%14","Allen","Residential Improved","Aboite",0.99,1,1,15.69,54.11,1.07,0,948
"2.5%15","Allen","Residential Improved","Adams",0.95,0.97,0.98,10.94,21.99,1.01,0,410
"2.5%16","Allen","Residential Improved","Cedar Creek",0.99,1,1.01,60.71,86.8,1.35,0,236
"2.5%17","Allen","Residential Improved","Eel River",0.99,1,1,15.55,55.47,1.09,0,104
"df_sp9","Allen","Residential Improved","Jackson",0.92,0.98,1.02,10.03,13.52,1,0,13
"2.5%18","Allen","Residential Improved","Lafayette",0.95,0.98,1,8.26,10.52,1.01,0,82
"2.5%19","Allen","Residential Improved","Lake",0.92,0.99,1.04,9.06,11.33,1,0,28
"2.5%20","Allen","Residential Improved","Maumee",0.9,0.95,1,8.85,10.79,0.99,0,35
"df_sp10","Allen","Residential Improved","Milan",0.89,0.96,1.01,18.31,35.05,1.07,0,19
"df_sp11","Allen","Residential Improved","Monroe",0.91,0.95,0.99,9.97,14.03,1.02,0,17
"2.5%21","Allen","Residential Improved","Perry",0.99,0.99,1,18.27,56.11,1.09,0,1025
"2.5%22","Allen","Residential Improved","Pleasant",0.91,0.96,0.99,12.82,20.28,1,0,41
"2.5%23","Allen","Residential Improved","Scipio",0.93,0.98,1.03,9.44,13.12,1.02,0,30
"2.5%24","Allen","Residential Improved","St. Joseph",0.98,0.98,0.99,14.25,49.87,1.05,0,1187
"2.5%25","Allen","Residential Improved","Washington",0.99,1,1,9.26,31.07,1.02,0,564
"2.5%26","Allen","Residential Improved","Wayne",0.99,1,1,11.33,16.52,1.01,0,1403
"12","Bartholomew","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"13","Bartholomew","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"14","Bartholomew","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp12","Bartholomew","Commercial Improved","Countywide",0.79,0.95,0.96,25.35,43.9,1.15,0,17
"2.5%27","Bartholomew","Residential Vacant","Countywide",0.93,0.96,1.05,9.31,11.06,1,0,34
"df_sp13","Bartholomew","Residential Vacant","Columbus",0.92,0.98,1.11,8.94,10.08,1.01,0,14
"df_sp14","Bartholomew","Residential Vacant","Harrison",0.91,0.99,1.07,7.93,9.91,1.02,0,8
"df_sp15","Bartholomew","Residential Vacant","Clay",0.83,0.94,1,9.89,12.55,1,0,12
"2.5%28","Bartholomew","Residential Improved","Countywide",0.9,0.9,0.91,9.74,14.64,1,0,1085
"2.5%29","Bartholomew","Residential Improved","Clay",0.87,0.91,0.96,9.28,12.81,0.99,0,38
"df_sp16","Bartholomew","Residential Improved","Clifty",0.86,0.91,1,9.17,11.06,1,0,9
"2.5%30","Bartholomew","Residential Improved","Columbus",0.89,0.9,0.91,9.4,14.7,1,0,749
"2.5%31","Bartholomew","Residential Improved","Flatrock",0.9,0.93,0.98,13.73,19.23,1.01,0,29
"2.5%32","Bartholomew","Residential Improved","German",0.87,0.9,0.92,8.33,10.84,1,0,69
"2.5%33","Bartholomew","Residential Improved","Harrison",0.9,0.93,0.95,9.91,15.28,1,0,66
"2.5%34","Bartholomew","Residential Improved","Hawcreek",0.84,0.91,0.96,13.29,17.48,1.01,0,44
"df_sp17","Bartholomew","Residential Improved","Jackson",0.77,0.91,0.98,14.4,17.02,1,0,10
"df_sp18","Bartholomew","Residential Improved","Ohio",0.85,0.9,0.93,8.67,11.74,1.01,0,18
"2.5%35","Bartholomew","Residential Improved","Rockcreek",0.85,0.9,0.99,10.9,13.73,1.02,0,30
"2.5%36","Bartholomew","Residential Improved","Wayne",0.8,0.9,0.92,8.83,10.85,0.98,0,23
"15","Benton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"16","Benton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"17","Benton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp19","Benton","Commercial Improved","Countywide",0.97,0.99,1.07,13.07,29.46,1.07,0,9
"18","Benton","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%37","Benton","Residential Improved","Countywide",0.94,0.97,1,16.46,23.72,1.05,0,158
"2.5%38","Benton","Residential Improved","Bolivar",0.88,0.95,1.02,18.61,29.27,1.06,0,26
"2.5%39","Benton","Residential Improved","Center",0.94,1,1.02,11.34,14.62,1.03,0,50
"df_sp20","Benton","Residential Improved","Grant",0.86,0.93,1.01,18.95,30.11,1.04,0,18
"2.5%40","Benton","Residential Improved","Oak Grove",0.92,1,1.09,21.23,26.91,1.07,0,40
"df_sp21","Benton","Residential Improved","Richland",0.92,0.95,1.01,9.14,12.84,1.01,0,10
"df_sp22","Benton","Residential Improved","Gilboa",0.84,0.98,1.12,16.38,22.5,1.06,0,14
"19","Blackford","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"110","Blackford","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"111","Blackford","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp23","Blackford","Commercial Improved","Countywide",0.43,0.55,0.69,22.28,27.07,1.06,0,6
"df_sp24","Blackford","Residential Vacant","Countywide",0.47,0.94,1.19,40.75,58.34,0.89,0,11
"2.5%41","Blackford","Residential Improved","Countywide",0.99,1,1.02,15.31,26.24,1.05,0,235
"2.5%42","Blackford","Residential Improved","Harrison",0.99,1,1.05,12.86,21.88,1.05,0,33
"df_sp25","Blackford","Residential Improved","Jackson",0.95,1,1.11,17.37,24.28,1.06,0,9
"2.5%43","Blackford","Residential Improved","Licking",0.99,1,1.03,15.76,27.37,1.05,0,187
"df_sp26","Blackford","Residential Improved","Washington",0.9,0.98,1.01,11.37,18.84,1.01,0,6
"112","Boone","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp27","Boone","Industrial Improved","Countywide",0.5,0.55,0.55,9.48,16.18,1.02,0,6
"df_sp28","Boone","Commercial Vacant","Countywide",0.17,0.63,1,55.75,71.15,1.19,0,7
"2.5%44","Boone","Commercial Improved","Countywide",0.9,0.96,0.98,14.49,28.21,1.04,0,26
"2.5%45","Boone","Residential Vacant","Countywide",1,1,1,22.57,48.66,0.86,0,89
"2.5%46","Boone","Residential Improved","Countywide",1,1,1,6.21,16.07,1.01,0,1762
"2.5%47","Boone","Residential Improved","Center",0.99,1,1,5.44,9.01,1,0,426
"2.5%48","Boone","Residential Improved","Clinton",0.93,0.94,0.96,5.89,8.15,1,0,34
"2.5%49","Boone","Residential Improved","Eagle",1,1,1.01,7.88,24.3,1.02,0,603
"2.5%50","Boone","Residential Improved","Harrison",0.97,0.98,1.02,8.45,15.15,1.03,0,58
"2.5%51","Boone","Residential Improved","Jefferson",0.93,0.98,1.06,7.57,8.85,1,0,23
"2.5%52","Boone","Residential Improved","Perry",0.99,1,1.01,4.53,7.39,1.01,0,186
"2.5%53","Boone","Residential Improved","Sugar Creek",0.92,0.99,1.04,6.99,9.14,1.01,0,23
"2.5%54","Boone","Residential Improved","Union",0.98,1.01,1.02,6.36,10.12,1.01,0,57
"2.5%55","Boone","Residential Improved","Worth",1,1,1.01,4.45,6.33,1,0,352
"113","Brown","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"114","Brown","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"115","Brown","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp29","Brown","Commercial Improved","Countywide",0.79,0.93,0.98,19.54,33.04,1.25,0,14
"2.5%56","Brown","Residential Vacant","Countywide",0.87,0.98,0.99,20.07,32.51,1.15,0,61
"2.5%57","Brown","Residential Vacant","Hamblen",0.71,0.94,1,25.39,37.57,1.23,0,23
"df_sp30","Brown","Residential Vacant","Jackson",0.65,0.95,1,22.86,40.65,1.41,0,6
"df_sp31","Brown","Residential Vacant","Van Buren",0.68,0.9,1.08,23.47,34.35,1.09,0,11
"2.5%58","Brown","Residential Vacant","Washington",0.91,0.98,1.02,13.14,25,0.99,0,21
"2.5%59","Brown","Residential Improved","Countywide",0.92,0.94,0.96,15.47,26.62,1.05,0,272
"2.5%60","Brown","Residential Improved","Hamblen",0.87,0.91,0.95,16.9,29.11,1.06,0,103
"2.5%61","Brown","Residential Improved","Jackson",0.92,0.98,1.01,16.76,27.1,1.08,0,61
"df_sp32","Brown","Residential Improved","Van Buren",0.85,0.93,1,10.08,13.18,0.99,0,19
"2.5%62","Brown","Residential Improved","Washington",0.89,0.94,0.97,13.47,25.25,1.03,0,89
"116","Carroll","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"117","Carroll","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"118","Carroll","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%63","Carroll","Commercial Improved","Countywide",0.78,0.9,0.95,44.27,104.39,1.14,0,38
"2.5%64","Carroll","Residential Vacant","Countywide",0.49,0.58,0.77,53.32,58.06,1.33,0,67
"2.5%65","Carroll","Residential Improved","Countywide",0.93,0.95,0.96,27.93,70.49,1.12,0,933
"2.5%66","Carroll","Residential Improved","Adams",0.88,0.95,1.01,46.9,96.85,1.29,0,58
"2.5%67","Carroll","Residential Improved","Burlington",0.93,0.96,1,32.8,76.37,1.17,0,71
"2.5%68","Carroll","Residential Improved","Clay",0.83,0.94,0.99,36.47,106.64,1.17,0,39
"2.5%69","Carroll","Residential Improved","Deer Creek",0.92,0.97,1,28.93,73.42,1.14,0,192
"2.5%70","Carroll","Residential Improved","Democrat",0.87,0.98,1.07075,35.5,86.6,1.17,0,27
"2.5%71","Carroll","Residential Improved","Jackson",0.88,0.96,1.01,35.1,101.55,1.15,0,45
"2.5%72","Carroll","Residential Improved","Jefferson",0.9,0.93,0.95,23.15,57.73,1.08,0,204
"2.5%73","Carroll","Residential Improved","Madison",0.88,0.95,1.1,26.57,55.13,1.1,0,22
"2.5%74","Carroll","Residential Improved","Monroe",0.91,0.95,1.01,21,30.6,1.06,0,148
"119","Cass","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp33","Cass","Industrial Improved","Countywide",0.69,0.99,1.02,22.27,32.04,0.99,0,9
"df_sp34","Cass","Commercial Vacant","Countywide",0.05,0.32,0.72,167.02,142.07,1.46,0,7
"2.5%75","Cass","Commercial Improved","Countywide",0.83,1,1.08,28.93,43.47,1.19,0,65
"2.5%76","Cass","Residential Vacant","Countywide",0.78,0.95,1.04,35.23,51.78,1.11,0,36
"2.5%77","Cass","Residential Improved","Countywide",0.94,0.95,0.96,19.43,33.28,1.06,0,1061
"df_sp35","Cass","Residential Improved","Adams",0.62,0.8,1.02,24.27,27.89,1.07,0,11
"df_sp36","Cass","Residential Improved","Bethlehem",0.84,0.99,1.11,16.33,21.09,1.04,0,18
"2.5%78","Cass","Residential Improved","Boone",0.91,0.94,0.99,25.64,45.98,1.09,0,95
"2.5%79","Cass","Residential Improved","Clay",0.91,0.94,0.97,13.82,19.53,1.02,0,80
"2.5%80","Cass","Residential Improved","Deer Creek",0.93,0.95,0.97,13.38,20.02,1.03,0,91
"2.5%81","Cass","Residential Improved","Eel",0.93,0.95,0.98,21.11,35.93,1.08,0,601
"2.5%82","Cass","Residential Improved","Miami",0.86,0.93,1.04,14.64,16.91,1.01,0,28
"2.5%83","Cass","Residential Improved","Noble",0.89,0.95,1.03,14.65,20.24,1.02,0,39
"2.5%84","Cass","Residential Improved","Tipton",0.85975,0.95,0.99,15.68,19.19,1.04,0,71
"2.5%85","Cass","Residential Improved","Washington",0.82975,0.95,1.02,19.66,29.63,1.03,0,27
"120","Clark","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"121","Clark","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp37","Clark","Commercial Vacant","Countywide",0.06,0.13,0.27,274.56,176.52,11.21,0,6
"2.5%86","Clark","Commercial Improved","Countywide",0.95,0.98,0.99,10.84,20.88,1.08,0,77
"2.5%87","Clark","Residential Vacant","Countywide",0.85,0.91,0.98,37.2,58.4,3.55,0,119
"df_sp38","Clark","Residential Vacant","Carr",0.54,1.01,1.13,26.36,43.29,1.12,0,14
"2.5%88","Clark","Residential Vacant","Charlestown",0.91,0.98,1.03,28.47,48.27,1.28,0,28
"2.5%89","Clark","Residential Vacant","Jeffersonville",0.1,0.1,0.78,350.71,98.24,3.76,0,38
"df_sp39","Clark","Residential Vacant","Monroe",0.91,1.03,1.12,9.05,11.63,1.01,0,7
"df_sp40","Clark","Residential Vacant","Union",0.02,1,1,28.49,66.29,0.94,0,7
"2.5%90","Clark","Residential Vacant","Utica",0.91,0.99,1.02,11.81,17.17,1.01,0,21
"122","Clark","Residential Vacant","Bethlehem",NA,NA,NA,NA,NA,NA,NA,4
"2.5%91","Clark","Residential Improved","Countywide",0.98,0.98,0.99,13.97,28.77,1.04,0,2587
"2.5%92","Clark","Residential Improved","Bethlehem",0.89,0.95,1,14.55,21.71,0.98,0,28
"2.5%93","Clark","Residential Improved","Carr",0.96,0.98,0.99,11.83,27.24,1.02,0,97
"2.5%94","Clark","Residential Improved","Charlestown",0.97975,0.98,1,9.7,19.89,1.01,0,391
"2.5%95","Clark","Residential Improved","Jeffersonville",0.98,0.99,0.99,18.59,35.23,1.06,0,1173
"2.5%96","Clark","Residential Improved","Monroe",0.95,0.99,1,15.11,27.54,1.06,0,92
"df_sp41","Clark","Residential Improved","Oregon",0.86,0.92,0.97,9.3,12.79,1.01,0,17
"2.5%97","Clark","Residential Improved","Silver Creek",0.95,0.97,0.98,9.6,15.71,1.01,0,275
"2.5%98","Clark","Residential Improved","Union",0.96,0.99,1,10.69,17.98,1.01,0,115
"2.5%99","Clark","Residential Improved","Utica",0.98,0.99,0.99,6.26,9.83,1.01,0,336
"2.5%100","Clark","Residential Improved","Washington",0.86,0.92,1.03,10.67,13.14,1,0,21
"2.5%101","Clark","Residential Improved","Wood",0.88,0.96,0.99,25.59,52.03,1.09,0,41
"123","Clay","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"124","Clay","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"125","Clay","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp42","Clay","Commercial Improved","Countywide",0.91,0.99,1.04,7.15,10.59,1,0,7
"126","Clay","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%102","Clay","Residential Improved","Countywide",0.9,0.92,0.93,14.05,18.74,1.04,0,317
"2.5%103","Clay","Residential Improved","Brazil",0.88,0.92,0.94,14.92,19.13,1.03,0,128
"2.5%104","Clay","Residential Improved","Dick Johnson",0.84,0.93,0.98,15.13,23.01,1.09,0,32
"2.5%105","Clay","Residential Improved","Cass",0.86,0.91,0.93,12.17,15.5,1.04,0,66
"2.5%106","Clay","Residential Improved","Harrison",0.88,0.95,1.05,17.16,25.5,1.05,0,22
"2.5%107","Clay","Residential Improved","Perry",0.88,0.9,0.95,12.49,14.9,1.02,0,69
"127","Clinton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"128","Clinton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"129","Clinton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp43","Clinton","Commercial Improved","Countywide",0.45,0.86,1.09,31.46,43.34,1.15,0,6
"df_sp44","Clinton","Residential Vacant","Countywide",0.29,0.43,0.56,23.34,29.63,0.97,0,7
"2.5%108","Clinton","Residential Improved","Countywide",0.89,0.92,0.95,22.98,30.62,1.08,0,360
"2.5%109","Clinton","Residential Improved","Center",0.88,0.93,0.97,25.85,32.79,1.09,0,228
"2.5%110","Clinton","Residential Improved","Union",0.87,0.9,0.99,11.82,15.65,1.03,0,27
"2.5%111","Clinton","Residential Improved","Perry",0.86,0.91,0.98,15.85,22.14,1.01,0,38
"2.5%112","Clinton","Residential Improved","Madison",0.84,0.91,0.99,25.88,34.68,1.14,0,27
"2.5%113","Clinton","Residential Improved","Ross",0.92,0.97,1.03,12.82,17.18,1.01,0,26
"df_sp45","Clinton","Residential Improved","Michigan",0.52,0.8,0.95,24.01,30.05,1.05,0,14
"130","Crawford","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"131","Crawford","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"132","Crawford","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp46","Crawford","Commercial Improved","Countywide",0.81,0.92,0.99,9.19,11.83,1,0,6
"df_sp47","Crawford","Residential Vacant","Countywide",0.78,0.96,1.01,22.47,38.65,1.02,0,13
"df_sp48","Crawford","Residential Vacant","Boone",0.68,0.99,1.15,22.39,35.5,0.99,0,8
"df_sp49","Crawford","Residential Vacant","Patoka",0.12,0.9,0.98,20.64,47.32,1.02,0,5
"2.5%114","Crawford","Residential Improved","Countywide",0.89,0.91,0.93,10.25,15.52,1.01,0,57
"df_sp50","Crawford","Residential Improved","Boone",0.76,0.94,0.96,11.78,17.03,1.02,0,6
"df_sp51","Crawford","Residential Improved","Jennings",0.72,0.9,0.91,15.41,22.88,0.99,0,13
"df_sp52","Crawford","Residential Improved","Johnson",0.87,0.89,0.98,12.46,16.64,1.02,0,15
"df_sp53","Crawford","Residential Improved","Liberty",0.9,0.93,0.96,6,8.82,1.01,0,15
"df_sp54","Crawford","Residential Improved","Whiskey Run",0.87,0.91,0.95,3.59,5.11,1.01,0,8
"133","Daviess","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"134","Daviess","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"135","Daviess","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"136","Daviess","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp55","Daviess","Residential Vacant","Countywide",0.2,0.45,0.94,68.99,75.74,0.68,0,11
"2.5%115","Daviess","Residential Improved","Countywide",0.94,0.97,1,15.79,29.56,1.03,0,167
"2.5%116","Daviess","Residential Improved","Madison",0.84,0.94,1.08,13.54,14.79,1.02,0,20
"2.5%117","Daviess","Residential Improved","Washington",0.94,0.96,1,18.11,35.68,1.04,0,103
"df_sp56","Daviess","Residential Improved","Elmore",0.84,0.9,0.96,12.28,17.95,1.03,0,15
"2.5%118","Daviess","Residential Improved","Barr",0.92,1.02,1.06,9.33,12.72,0.99,0,29
"137","Dearborn","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"138","Dearborn","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"139","Dearborn","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%119","Dearborn","Commercial Improved","Countywide",0.85,0.89,0.94,21,34.21,1.03,0,44
"2.5%120","Dearborn","Residential Vacant","Countywide",0.77,0.82,0.91,41.36,56.26,1.75,0,114
"2.5%121","Dearborn","Residential Improved","Countywide",0.88,0.89,0.91,21.05,39.5,1.08,0,900
"2.5%122","Dearborn","Residential Improved","Caesar Creek",0.86,0.89,0.94,22.88,51.06,1.09,0,43
"2.5%123","Dearborn","Residential Improved","Hogan",0.79,0.9,0.97,28.7,48.26,1.15,0,35
"2.5%124","Dearborn","Residential Improved","Center",0.85,0.91,0.97,31.46,54.68,1.16,0,108
"2.5%125","Dearborn","Residential Improved","Harrison",0.83,0.89,0.94,18.68,27.92,1.07,0,57
"df_sp57","Dearborn","Residential Improved","Jackson",0.71,0.84,0.91,16.14,19.89,1.03,0,16
"2.5%126","Dearborn","Residential Improved","Kelso",0.82,0.9,0.95,16.75,23.63,1.05,0,33
"2.5%127","Dearborn","Residential Improved","Lawrenceburg",0.86,0.89,0.91,16.33,23.21,1.03,0,275
"2.5%128","Dearborn","Residential Improved","Logan",0.86,0.89,0.92,23.67,37.07,1.09,0,50
"2.5%129","Dearborn","Residential Improved","Miller",0.88,0.89,0.92,15.13,26.41,1.03,0,245
"2.5%130","Dearborn","Residential Improved","Sparta",0.69,0.83,1.01,71.59,85.8,1.52,0,28
"df_sp58","Dearborn","Residential Improved","York",0.73,0.94,1.22,35.73,49.22,1.19,0,10
"140","Decatur","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"141","Decatur","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"142","Decatur","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%131","Decatur","Commercial Improved","Countywide",0.72,0.84,0.91025,22.06,30.07,0.98,0,38
"2.5%132","Decatur","Residential Vacant","Countywide",0.58,0.72,0.86,41.26,55,0.81,0,41
"2.5%133","Decatur","Residential Improved","Countywide",0.91,0.93,0.94,14.81,33.31,1.03,0,776
"2.5%134","Decatur","Residential Improved","Adams",0.85,0.95,0.97,15.07,19.32,1.01,0,42
"2.5%135","Decatur","Residential Improved","Clay",0.82,0.92,0.99,15.63,23.26,1.02,0,24
"df_sp59","Decatur","Residential Improved","Clinton",0.8,0.87,0.93,19.57,31.07,1.08,0,18
"2.5%136","Decatur","Residential Improved","Fugit",0.85,0.91,0.96,14.94,18.66,1.01,0,80
"2.5%137","Decatur","Residential Improved","Marion",0.82,0.93,1.03,18.42,29.23,1.07,0,25
"2.5%138","Decatur","Residential Improved","Saltcreek",0.86,0.97,1.02,13.74,18.73,1.04,0,21
"2.5%139","Decatur","Residential Improved","Sandcreek",0.91,0.94,1,14.2,19.89,1.03,0,58
"2.5%140","Decatur","Residential Improved","Washington",0.92,0.93,0.94,14.39,38.13,1.03,0,508
"143","Dekalb","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"144","Dekalb","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"145","Dekalb","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp60","Dekalb","Commercial Improved","Countywide",0.83,0.88,1.03,16.85,22.02,1,0,15
"df_sp61","Dekalb","Commercial Improved","Union",0.83,0.96,1.08,13.29,16.08,0.99,0,8
"df_sp62","Dekalb","Commercial Improved","Butler",0.73,0.86,0.98,18.29,29.05,1.09,0,7
"2.5%141","Dekalb","Residential Vacant","Countywide",0.64,1,1.12,30.04,39.28,1.06,0,20
"df_sp63","Dekalb","Residential Vacant","Keyser",0.63,0.75,1.1,38.28,38.9,1.13,0,9
"146","Dekalb","Residential Vacant","Union",NA,NA,NA,NA,NA,NA,NA,2
"df_sp64","Dekalb","Residential Vacant","Butler",0.6,0.93,1.08,33.71,46.26,1.08,0,9
"2.5%142","Dekalb","Residential Improved","Countywide",0.96,0.98,0.99,17.33,36.59,1.05,0,647
"2.5%143","Dekalb","Residential Improved","Butler",0.93,0.98,1,10.56,15.74,1.02,0,73
"2.5%144","Dekalb","Residential Improved","Concord",0.9,0.99,1.04,13.64,16.84,1,0,33
"2.5%145","Dekalb","Residential Improved","Fairfield",0.8295,0.93,1.01,13.54,16.39,1.03,0,22
"2.5%146","Dekalb","Residential Improved","Franklin",0.9,0.95,1.03,16.9,21.31,1.02,0,68
"2.5%147","Dekalb","Residential Improved","Grant",0.91,0.96,1,13.44,19.29,1.01,0,62
"2.5%148","Dekalb","Residential Improved","Keyser",0.95,0.98,1,22.32,47.54,1.09,0,142
"2.5%149","Dekalb","Residential Improved","Union",0.98,0.99,1.01,18.42,39.99,1.06,0,247
"147","Delaware","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp65","Delaware","Industrial Improved","Countywide",0.25,0.96,1,24.17,44.78,0.94,0,5
"df_sp66","Delaware","Commercial Vacant","Countywide",0.08,0.79,1.01,65.79,87.92,1.49,0,9
"2.5%150","Delaware","Commercial Improved","Countywide",0.83,0.89,0.96,28.79,42.1,1.52,0,107
"2.5%151","Delaware","Commercial Improved","Center",0.83,0.87,0.96,29.65,41.76,1.53,0,81
"df_sp67","Delaware","Commercial Improved","Mt. Pleasant",0.38,0.78,0.96,37.25,51.55,1.75,0,10
"df_sp68","Delaware","Commercial Improved","Delaware",0.78,0.97,0.99,20.5,39.41,1.06,0,16
"2.5%152","Delaware","Residential Vacant","Countywide",0.92,0.99,1.06025,25.59,46.11,1.36,0,30
"df_sp69","Delaware","Residential Vacant","Center",0.21,0.87,1.09,33.73,54.39,1.29,0,5
"df_sp70","Delaware","Residential Vacant","Mt. Pleasant",0.98,1.06,1.1,15.01,33.6,1.23,0,11
"df_sp71","Delaware","Residential Vacant","Delaware",0.81,0.97,1.08,29.9,54.52,1.5,0,14
"2.5%153","Delaware","Residential Improved","Countywide",0.91,0.92,0.93,17.85,25.8,1.3,0,1591
"2.5%154","Delaware","Residential Improved","Center",0.9,0.91,0.93,20,28.38,1.59,0,1017
"2.5%155","Delaware","Residential Improved","Delaware",0.88,0.92,0.96,11.76,16.15,0.99,0,33
